"","uniqueid","jointTripNum","hhid","pnum","userClass","tourNum","tourSubTourNum","personTripNum","tourTripNum","mainTourTripNum","subTourTripNum","jointTourNum","jointTripRole","direction","obBundleNum","ibBundleNum","escortingRole","jointSpecEvtTour","party","origTaz","origMaz","destTaz","destMaz","origPurp","destPurp","mode","prelimDepartInterval","finalDepartMinute","tripDistance","prelimArriveInterval","finalArriveMinute","activityMinutesAtDest","pnrParkTaz","pnrParkMaz","vot","travelTime","hb","tripPurpose"
"2791112",1,0,329913,1,2,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",712,20711,703,20702,0,1,1,25,357.87665,10.61,26,375.67664,282.2,0,0,8.34666641082235,17.79999,1,"HBW"
"696837",5,0,100555,1,1,1,0,5,3,3,0,0,0,2,0,0,0,0,"[ 1 ]",202,20201,180,20179,5,0,1,48,710.1693,4.54,48,721.6493,227.33002,0,0,16.6369523965812,11.48,1,"HBNW"
"9883153",12,4,1092175,2,3,2,0,6,4,4,0,1,2,2,0,0,0,0,"[ 1,2,4,3 ]",2964,22963,2962,22961,9,0,4,65,958.32214,2.13,65,963.81213,458.78003,0,0,5.53421341441833,5.48999000000003,1,"HBNW"
"7404355",14,4,800127,3,3,3,0,6,2,2,0,2,2,2,0,0,0,0,"[ 2,1,3 ]",2234,22233,2234,22233,9,0,4,62,920.66095,2.38,62,925.621,4.8200073,0,0,47.8194959771685,4.96005000000002,1,"HBNW"
"4376955",15,0,488601,3,3,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 3 ]",995,20994,965,20964,0,9,3,31,447.69608,9.2,32,465.15607,862.31995,0,0,11.8825430689217,17.45999,1,"HBNW"
"1895552",17,0,231655,3,3,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 3 ]",638,20637,612,20611,0,3,17,22,326.30563,4.89,23,338.12564,438.18,0,0,25.8620657531754,11.82001,1,"HBNW"
"3763130",8,0,423452,1,3,3,0,8,4,4,0,0,0,2,0,0,0,0,"[ 1 ]",1026,21025,1074,21073,5,0,3,70,1049.8787,5.67,71,1060.0287,371.19995,0,0,22.7325915494934,10.1500000000001,1,"HBNW"
"1334783",9,0,168244,2,1,1,0,3,3,3,0,0,0,2,0,0,0,0,"[ 2 ]",555,20554,513,20512,1,0,1,60,893.0959,5.69,61,906.8559,523.74,0,0,3.21353241207599,13.76,1,"HBW"
"8246636",8,0,905277,1,3,3,0,8,2,2,0,0,0,2,0,0,0,0,"[ 1 ]",2458,22457,2875,22874,42,5,4,79,1182.102,5.67,80,1194.112,1.329956,0,0,9.65360045875199,12.01,0,"NHB"
"9057464",22,0,999737,3,3,1,0,3,3,3,0,0,0,2,0,0,0,0,"[ 3 ]",2533,22532,2537,22536,3,0,1,44,647.3886,2.21,44,652.8386,197.06,0,0,23.5791499529375,5.45000000000005,1,"HBNW"
"4390727",1,0,490246,1,3,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",1018,21017,1523,21522,0,62,4,35,513.97144,4.62,35,523.0214,13.72998,0,0,6.02244687440426,9.04995999999994,1,"HBNW"
"6510159",9,0,702681,1,3,2,0,9,3,3,0,0,0,2,0,0,0,0,"[ 1 ]",1819,21818,1818,21817,73,0,1,75,1111.2357,8.17,76,1123.6157,298.96997,0,0,6.97497287197,12.3800000000001,1,"HBNW"
"3480193",6,0,395222,1,3,3,0,6,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",910,20909,1101,21100,0,42,3,64,948.13586,1.38,64,952.10583,21.25,0,0,10.1501737161045,3.96996999999999,1,"HBNW"
"229502",3,0,37761,1,3,2,0,3,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",227,20226,589,20588,0,5,1,61,894.01215,14.48,62,913.63214,66.41998,0,0,7.7256143375097,19.61999,1,"HBNW"
"779847",15,3,108653,2,3,1,0,3,3,3,0,1,2,2,0,0,0,0,"[ 1,2,3,4 ]",758,20757,482,20481,6,6,4,62,923.7405,0.97,62,926.1105,4.5700073,0,0,6.98510485754783,2.37,0,"NHB"
"6017316",14,0,653548,2,3,2,1,4,1,0,1,0,0,1,0,0,0,0,"[ 2 ]",1732,21731,1731,21730,1,72,1,40,592.4061,1.82,40,596.41614,137.32996,0,0,23.387207063406,4.01004,0,"NHB"
"7690491",5,0,834085,1,3,2,0,5,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",2462,22461,2448,22447,0,42,2,63,936.5714,0.44,63,937.7914,62.320007,0,0,11.2482194740081,1.21999999999991,1,"HBNW"
"7690128",2,0,834041,1,1,1,0,2,2,2,0,0,0,1,0,0,0,0,"[ 1 ]",2330,22329,2603,22602,61,1,1,46,693.98224,20.98,49,718.0222,628.91003,0,0,5.9621507692679,24.03996,0,"NHB"
"9945937",35,6,1099973,6,3,2,0,4,1,1,0,1,2,1,0,0,0,0,"[ 1,5,6 ]",2998,22997,2985,22984,0,7,4,62,918.08344,2.71,62,925.04346,57.599976,0,0,1.01630026509791,6.96001999999999,1,"HBNW"
"3918709",11,0,440410,2,3,1,0,3,3,3,0,0,0,2,0,0,0,0,"[ 2 ]",595,20594,1146,21145,5,61,1,34,504.14032,7.2,35,516.11035,7.4299927,0,0,5.92844828048348,11.9700300000001,0,"NHB"
"618386",5,0,90685,1,3,2,0,5,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",341,20340,399,20398,0,9,1,61,901.3548,3.36,61,908.2648,152.76996,0,0,7.30187202560395,6.91000000000008,1,"HBNW"
"259662",17,6,42354,2,3,2,0,8,6,6,0,1,2,2,0,0,0,0,"[ 1,2 ]",154,20153,300,20299,7,0,4,37,545.28815,2.59,37,552.7681,877.71,0,0,1.78249120161975,7.47995000000003,1,"HBNW"
"1377252",5,0,173303,1,3,2,0,5,3,3,0,0,0,2,0,0,0,0,"[ 1 ]",777,20776,587,20586,72,9,1,16,233.60565,6.87,17,245.11565,2.730011,0,0,22.9702042148974,11.51,0,"NHB"
"8104545",1,0,888516,1,3,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",2538,22537,2744,22743,0,42,4,31,449.17822,6.91,31,464.31824,170.43994,0,0,10.7406486796431,15.14002,1,"HBNW"
"7827344",17,0,854354,4,3,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 4 ]",2539,22538,2507,22506,3,0,4,50,743.8813,2.57,50,749.7513,681.63,0,0,4.10832344692488,5.87,1,"HBNW"
"8824177",11,0,972152,2,3,3,0,8,2,2,0,0,0,2,0,0,0,0,"[ 2 ]",2542,22541,2583,22582,8,0,7,46,687.38055,7.4,47,753.0306,59.169983,2583,22582,12.6779637574228,65.6500500000001,1,"HBNW"
"4037920",1,0,452803,1,2,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",1144,21143,1103,21102,0,1,1,14,195.92633,8.99,15,217.42633,525.99,0,0,20.9597395634211,21.5,1,"HBW"
"132601",5,0,19433,2,3,1,0,3,3,3,0,0,0,2,0,0,0,0,"[ 2 ]",1836,21835,370,20369,2,1,1,36,529.6391,10.43,37,551.6091,-21.96997,0,0,2.0821292911449,21.97,0,"NHB"
"7565436",5,0,818619,1,1,1,0,5,3,3,0,0,0,2,0,0,0,0,"[ 1 ]",2363,22362,2520,22519,61,61,1,53,777.2948,2.96,53,784.1248,4.090027,0,0,2.39613359622485,6.83000000000004,0,"NHB"
"5798586",1,0,631015,1,2,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",1637,21636,126,20125,0,1,1,50,730.70294,22.48,52,757.9229,55.27002,0,0,9.21405752490299,27.21996,1,"HBW"
"8400091",4,0,922933,2,3,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 2 ]",1529,21528,2731,22730,42,0,3,35,513.8374,6.42,35,523.79736,19.900024,0,0,12.9553816300121,9.95996000000002,1,"HBNW"
"7252653",11,1,784669,4,2,1,0,1,1,1,0,0,0,1,1,0,1,0,"[ 4,2 ]",2024,22023,1962,21961,0,412,2,20,280.93213,7.83,21,297.59213,1,0,0,19.4692079469622,16.66,1,"HBNW"
"2683282",5,0,318831,1,3,2,0,5,3,3,0,0,0,2,0,0,0,0,"[ 1 ]",453,20452,447,20446,73,8,4,76,1121.1663,3.26,76,1129.8463,2.8399658,0,0,0.594553644956696,8.67999999999984,0,"NHB"
"5003515",19,0,554526,4,3,3,0,7,2,2,0,0,0,2,0,0,0,0,"[ 4 ]",1074,21073,1379,21378,9,0,4,78,1173.1284,5.55,79,1184.5284,249.70996,0,0,39.0108317624117,11.3999999999999,1,"HBNW"
"2538815",14,0,304620,3,3,1,0,3,3,3,0,0,0,2,0,0,0,0,"[ 3 ]",729,20728,322,20321,3,0,17,52,767.91766,2.64,52,773.9277,651.49,0,0,30.2618658084516,6.01004,1,"HBNW"
"1080833",7,0,137553,2,2,1,0,7,4,4,0,0,0,2,0,0,0,0,"[ 2 ]",188,20187,85,20084,42,73,4,63,935.5507,8.18,64,950.08075,6.829956,0,0,36.1033679082949,14.53005,0,"NHB"
"1161627",15,0,146614,2,3,4,0,9,2,2,0,0,0,2,0,0,0,0,"[ 2 ]",72,20071,80,20079,42,0,4,52,780.0052,1.92,52,784.9952,650.86005,0,0,22.4207456137819,4.99000000000001,1,"HBNW"
"5092815",18,11,563421,2,3,3,0,6,1,1,0,0,0,1,2,0,1,0,"[ 2,3 ]",1392,21391,1471,21470,0,411,2,22,313.9638,1.83,22,318.3238,1.3000183,0,0,20.7323646038624,4.36000000000001,1,"HBNW"
"3928542",18,2,441485,2,3,3,0,11,2,2,0,1,2,2,0,0,0,0,"[ 1,2,4 ]",938,20937,1119,21118,7,0,4,71,1065.4358,6.03,72,1078.9758,353.53003,0,0,20.7600348364574,13.54,1,"HBNW"
"2411730",5,2,290152,1,3,2,0,5,2,2,0,1,2,2,0,0,0,0,"[ 3,1,2 ]",31,20030,319,20318,9,0,4,60,886.5518,4.46,60,895.83185,19.659973,0,0,30.5868932129889,9.28005000000007,1,"HBNW"
"3602605",3,0,408422,1,3,1,0,3,3,3,0,0,0,2,0,0,0,0,"[ 1 ]",1388,21387,999,20998,72,0,2,20,290.79822,5.3,21,300.71823,518.07996,0,0,1.2121222673273,9.92000999999999,1,"HBNW"
"9715669",10,0,1075120,2,3,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 2 ]",2876,22875,2768,22767,72,61,7,49,719.07306,5.11,49,776.07306,-41.78003,2921,22920,7.11310072576428,57,0,"NHB"
"7644873",20,0,828187,4,3,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 4 ]",2448,22447,2769,22768,0,72,1,40,590.8158,1.76,40,595.1658,16.51001,0,0,13.8310435955163,4.35000000000002,1,"HBNW"
"6537211",11,1,706048,2,3,2,0,4,1,1,0,1,2,1,0,0,0,0,"[ 1,2 ]",1830,21829,1830,21829,0,5,4,47,690.95416,1.03,47,692.75415,5.26001,0,0,9.39751706466643,1.79998999999998,1,"HBNW"
"6566406",7,0,710637,1,3,2,0,7,5,5,0,0,0,2,0,0,0,0,"[ 1 ]",1835,21834,1836,21835,72,0,1,50,752.47943,1.14,51,755.66943,677.02997,0,0,20.2766186838879,3.19000000000005,1,"HBNW"
"541001",7,0,80401,1,3,2,1,7,3,0,3,0,0,2,0,0,0,0,"[ 1 ]",407,20406,294,20293,61,1,1,56,831.79816,1.39,56,835.3882,71.70001,0,0,39.4840216228095,3.59003999999993,0,"NHB"
"5043991",6,0,558637,2,3,2,0,6,2,2,0,0,0,2,0,0,0,0,"[ 2 ]",1387,21386,1745,21744,9,8,1,73,1089.01,20.33,75,1118.77,15.900024,0,0,1.52076276566801,29.76,0,"NHB"
"5642732",8,0,615169,3,1,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 3 ]",1540,21539,2506,22505,0,1,1,34,488.96347,17.15,36,515.86346,535.58997,0,0,9.35212262988016,26.8999900000001,1,"HBW"
"6500385",8,2,701536,1,3,3,0,8,1,1,0,1,2,1,0,0,0,0,"[ 3,1,2 ]",1816,21815,1858,21857,0,5,4,73,1084.5449,9.16,74,1096.2749,25.170044,0,0,10.0879415305256,11.7299999999998,1,"HBNW"
"731010",7,0,104116,1,3,1,0,7,7,7,0,0,0,2,0,0,0,0,"[ 1 ]",1003,21002,82,20081,61,61,1,56,837.2106,7.89,57,852.87054,5.119995,0,0,5.87993636863137,15.65994,0,"NHB"
"10160301",5,0,1125907,2,3,1,0,3,3,3,0,0,0,2,0,0,0,0,"[ 2 ]",3166,23165,3090,23089,42,72,2,73,1087.4608,7.06,74,1098.7908,4.790039,0,0,23.2896743534818,11.3299999999999,0,"NHB"
"6628176",5,0,718196,2,2,2,0,3,1,1,0,0,0,1,0,0,0,0,"[ 2 ]",1851,21850,34,20033,0,1,1,26,376.95822,5.2,26,387.20822,139.75,0,0,16.8186630792348,10.25,1,"HBW"
"3768020",25,5,423837,2,3,3,0,9,2,2,0,1,2,2,0,0,0,0,"[ 1,2,5,3,6 ]",1362,21361,1075,21074,7,0,4,74,1105.5599,9.54,75,1123.61,311.03992,0,0,5.49715630202263,18.0500999999999,1,"HBNW"
"2226573",5,2,266982,1,3,2,0,5,2,2,0,1,1,1,0,0,0,0,"[ 1,2 ]",312,20311,453,20452,7,5,3,50,737.99664,0.33,50,739.36664,102.869995,0,0,2.44870957916941,1.37,0,"NHB"
"6579744",4,0,712860,1,1,1,0,4,2,2,0,0,0,2,0,0,0,0,"[ 1 ]",1835,21834,1840,21839,1,0,1,57,843.4069,2.75,57,852.8969,573.01,0,0,3.04002547948399,9.49000000000001,1,"HBW"
"4728670",6,0,528469,1,3,1,0,6,6,6,0,0,0,2,0,0,0,0,"[ 1 ]",992,20991,1217,21216,73,0,2,46,683.80975,14.73,48,708.0798,130.21002,0,0,39.7296721655704,24.27005,1,"HBNW"
"5933646",13,0,645046,2,3,1,1,2,1,0,1,0,0,1,0,0,0,0,"[ 2 ]",181,20180,504,20503,1,72,1,37,543.1876,2.97,37,549.96765,27.259949,0,0,15.6919484624056,6.78005000000007,0,"NHB"
"2646996",1,0,315405,1,2,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",682,20681,681,20680,0,15,1,29,424.33374,1.11,29,427.42374,-0.8699951,0,0,20.4688059483295,3.09000000000003,1,"HBW"
"6108740",13,0,662260,3,3,1,0,2,2,2,0,0,0,1,0,0,0,0,"[ 3 ]",1687,21686,1614,21613,62,3,4,17,241.9945,10.08,18,260.8245,403.67,0,0,17.2492870517275,18.83,0,"NHB"
"7148581",3,0,773168,1,3,1,0,3,3,3,0,0,0,2,0,0,0,0,"[ 1 ]",1988,21987,2025,22024,62,8,1,55,810.7438,4.8,55,821.8338,3.5099487,0,0,16.0092425334582,11.09,0,"NHB"
"1242826",3,0,157310,1,3,1,0,3,3,3,0,0,0,2,0,0,0,0,"[ 1 ]",341,20340,126,20125,61,0,4,36,531.8166,5.39,37,544.8966,113.64996,0,0,15.2655564757946,13.08,1,"HBNW"
"5133232",2,0,567213,1,1,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 1 ]",1457,21456,1401,21400,1,0,1,38,555.76495,2.81,38,562.355,860.91,0,0,3.5647103852772,6.59005000000002,1,"HBW"
"10186477",2,0,1128665,1,1,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 1 ]",3178,23177,3114,23113,1,42,1,58,857.1719,5.83,59,868.1719,5.659973,0,0,14.6604004738063,11,0,"NHB"
"8314940",13,3,913064,3,3,2,0,5,3,3,0,1,2,2,0,0,0,0,"[ 1,3 ]",2942,22941,2716,22715,5,0,4,69,1019.5703,3.48,69,1029.6403,396.90002,0,0,6.37622621963956,10.0700000000001,1,"HBNW"
"1909168",5,0,232987,1,2,1,0,5,3,3,0,0,0,2,0,0,0,0,"[ 1 ]",812,20811,641,20640,42,0,4,48,709.20337,2.29,49,714.2234,193.39001,0,0,19.4549846447638,5.02003000000002,1,"HBNW"
"5044651",17,0,558706,3,3,2,0,4,1,1,0,0,0,1,0,0,0,0,"[ 3 ]",1386,21385,1382,21381,0,62,4,56,826.5843,3.12,56,832.5743,102.75,0,0,29.7703873070025,5.99000000000001,1,"HBNW"
"1295413",15,0,163854,3,3,2,0,6,2,2,0,0,0,2,0,0,0,0,"[ 3 ]",202,20201,11,20010,5,73,2,71,1057.4644,9.51,72,1070.2043,11.280029,0,0,16.6638807497337,12.7399,0,"NHB"
"7038262",18,0,762236,3,3,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 3 ]",1976,21975,2001,22000,0,3,17,16,234.50052,1.29,16,237.74052,446.76,0,0,7.07214092242468,3.24000000000001,1,"HBNW"
"4008862",3,0,450272,1,2,1,0,3,3,3,0,0,0,2,0,0,0,0,"[ 1 ]",1140,21139,1140,21139,9,0,1,52,774.3824,0.68,53,776.1224,649.4,0,0,18.2393387513316,1.74000000000001,1,"HBNW"
"1963379",13,3,238702,2,3,2,0,7,3,3,0,0,0,2,0,1,1,0,"[ 2,3 ]",213,20212,651,20650,73,0,3,51,754.20184,11.66,52,771.28186,658.94995,0,0,13.2729477561447,17.0800200000001,1,"HBNW"
"9044084",7,2,997968,1,3,2,0,7,2,2,0,1,1,1,0,0,0,0,"[ 1,2,4 ]",2627,22626,2535,22534,5,9,3,71,1063.8562,4.48,72,1073.4562,4.3599854,0,0,4.43288466665795,9.60000000000014,0,"NHB"
"2448559",14,5,294043,3,3,1,0,2,2,2,0,2,1,2,0,0,0,0,"[ 3,2 ]",2,20001,10,20009,6,6,2,40,583.8898,0.52,40,585.6398,4.289978,0,0,2.54728791952589,1.75,0,"NHB"
"1184843",7,0,149553,1,3,3,0,7,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",91,20090,562,20561,0,9,1,32,460.5827,1.86,32,465.2627,106.58002,0,0,6.86907607113498,4.68000000000001,1,"HBNW"
"8645559",1,0,951402,1,2,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",2412,22411,2758,22757,0,61,1,20,288.96112,4.02,20,298.24112,3.7600098,0,0,10.7633482625454,9.28000000000003,1,"HBNW"
"7771506",39,3,844419,6,3,3,0,8,1,1,0,2,2,1,0,0,0,0,"[ 1,2,5,6 ]",2492,22491,2560,22559,0,5,4,61,898.6403,3.49,61,906.2503,40.390015,0,0,9.60673256683159,7.61000000000001,1,"HBNW"
"2790078",2,0,329795,1,3,1,1,2,1,0,1,0,0,1,0,0,0,0,"[ 1 ]",672,20671,283,20282,1,62,4,37,541.16626,3.95,37,551.8862,21.359985,0,0,1.83687932251476,10.7199400000001,0,"NHB"
"4845047",8,0,539694,1,3,1,0,8,8,8,0,0,0,2,0,0,0,0,"[ 1 ]",1421,21420,1346,21345,61,0,4,80,1186.0887,8.54,81,1200.1887,222.98999,0,0,10.7042718869288,14.0999999999999,1,"HBNW"
"8545310",4,0,940158,1,3,1,1,4,3,0,3,0,0,2,0,0,0,0,"[ 1 ]",2870,22869,2870,22869,72,1,1,38,562.0548,0.8,38,564.2348,266.93,0,0,3.23203463921442,2.17999999999995,0,"NHB"
"1890740",1,0,231194,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",637,20636,294,20293,0,1,1,25,360.21643,16.01,27,382.35645,97.859985,0,0,4.14757174175049,22.14002,1,"HBW"
"3850160",16,0,432481,3,3,3,0,6,2,2,0,0,0,2,0,0,0,0,"[ 3 ]",216,20215,1096,21095,2,0,2,65,969.28503,31.06,69,1005.74506,426.03998,0,0,9.78855429333863,36.46003,1,"HBNW"
"9944462",4,0,1099751,1,3,1,0,4,4,4,0,0,0,2,0,0,0,0,"[ 1 ]",2963,22962,2997,22996,72,0,1,32,463.0455,3.92,32,472.43552,360.28,0,0,5.31871950562799,9.39001999999999,1,"HBNW"
"4286814",1,0,477851,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",961,20960,2793,22792,0,1,1,14,189.21059,16.38,16,212.70059,599,0,0,3.99031621151351,23.49,1,"HBW"
"4486933",2,0,499081,1,2,1,0,2,2,2,0,0,0,1,0,0,0,0,"[ 1 ]",1073,21072,1443,21442,412,1,1,19,270.54688,11.68,21,288.40686,395.89,0,0,24.0278727600335,17.85998,0,"NHB"
"9073857",2,0,1002169,1,2,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 1 ]",2603,22602,2631,22630,1,61,1,55,818.03345,15.87,57,837.9434,16.830017,0,0,6.20935273011656,19.90995,0,"NHB"
"6888571",15,0,745626,4,3,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 4 ]",1941,21940,520,20519,0,3,4,21,310.7048,17.76,23,336.15482,424.55,0,0,8.10359718971336,25.45002,1,"HBNW"
"7793746",8,1,847461,2,3,1,0,1,1,1,0,0,0,1,1,0,2,0,"[ 1,2 ]",2500,22499,2665,22664,0,3,4,23,331.82254,5.64,23,344.61255,384.69998,0,0,0.430460531785306,12.79001,1,"HBNW"
"732900",8,0,104370,2,3,3,0,8,2,2,0,0,0,2,0,0,0,0,"[ 2 ]",756,20755,458,20457,42,0,2,95,1422.0402,1.84,95,1427.2601,5.470093,0,0,13.2882725857437,5.21990000000005,1,"HBNW"
"4833613",1,0,538652,1,3,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",1343,21342,1409,21408,0,61,1,30,436.49536,16.75,32,459.21536,255.99997,0,0,18.5315565384692,22.72,1,"HBNW"
"6219427",26,4,673454,4,3,1,0,4,4,4,0,1,2,2,0,0,0,0,"[ 1,2,4,5 ]",1590,21589,1605,21604,5,0,4,78,1157.9506,11.3,79,1176.5405,254.02002,0,0,31.7946463664144,18.5899000000002,1,"HBNW"
"8787169",2,0,967683,1,2,1,0,2,2,2,0,0,0,1,0,0,0,0,"[ 1 ]",2622,22621,2664,22663,42,1,1,2,17.562294,2.35,2,22.202293,566.85,0,0,19.9123225135326,4.639999,0,"NHB"
"2620800",5,0,313063,2,2,1,0,3,3,3,0,0,0,2,0,0,0,0,"[ 2 ]",683,20682,732,20731,1,412,1,59,866.97327,4.41,59,876.8633,5.1099854,0,0,16.0091076504488,9.89003000000002,0,"NHB"
"456582",10,0,69974,2,3,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 2 ]",172,20171,129,20128,5,8,4,36,534.59845,3.96,36,541.23846,6.2799683,0,0,5.11453392907772,6.64001000000007,0,"NHB"
"1075461",7,0,137059,1,2,3,0,7,2,2,0,0,0,1,0,0,0,0,"[ 1 ]",750,20749,339,20338,61,1,1,50,734.47327,7.78,51,750.0533,240.70996,0,0,41.0341157188299,15.5800300000001,0,"NHB"
"9279365",1,0,1025849,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",2677,22676,2509,22508,0,1,7,23,333.56018,8.92,24,367.23016,513.82,2677,22676,8.51864168296495,33.66998,1,"HBW"
"1646129",3,0,203443,1,3,2,0,3,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",268,20267,312,20311,0,9,4,26,381.82513,1.79,26,387.01514,420.57,0,0,0.933566931595963,5.19000999999997,1,"HBNW"
"8456687",2,0,929898,2,2,1,0,2,2,2,0,0,0,1,0,0,0,0,"[ 2 ]",2757,22756,2738,22737,61,1,1,7,92.13454,4.3,7,101.17454,697.47,0,0,26.9652811283711,9.03999999999999,0,"NHB"
"3135885",10,1,363131,2,3,3,0,6,1,1,0,1,2,1,0,0,0,0,"[ 1,2 ]",2126,22125,2182,22181,0,7,4,67,985.0024,2.02,67,989.17236,136.76996,0,0,4.97135005101594,4.16996000000006,1,"HBNW"
"6434464",6,0,695016,1,2,1,0,6,4,4,0,0,0,2,0,0,0,0,"[ 1 ]",1805,21804,1796,21795,9,8,1,42,624.69366,3,43,631.6437,4.049988,0,0,9.63962939802873,6.95003999999994,0,"NHB"
"3359932",9,0,384404,2,3,1,0,3,3,3,0,0,0,2,0,0,0,0,"[ 2 ]",1972,21971,2090,22089,61,8,1,25,376.45477,2.88,26,382.93478,4.279999,0,0,11.1829250661833,6.48000999999999,0,"NHB"
"5358152",3,0,588256,1,3,1,0,3,3,3,0,0,0,2,0,0,0,0,"[ 1 ]",948,20947,1057,21056,42,8,4,47,703.3771,16.49,49,725.0071,13.349976,0,0,5.52593187396169,21.63,0,"NHB"
"301839",1,0,48823,1,2,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",372,20371,18,20017,0,1,1,19,270.49683,2.58,19,276.98682,308.51,0,0,49.1601830475884,6.48999000000003,1,"HBW"
"812200",3,0,111712,1,3,1,0,3,3,3,0,0,0,2,0,0,0,0,"[ 1 ]",996,20995,529,20528,42,9,2,61,908.5233,13.93,62,926.7733,11.609985,0,0,8.09367330058582,18.25,0,"NHB"
"6710573",20,4,727626,2,3,3,0,8,1,1,0,2,2,1,0,0,0,0,"[ 1,2 ]",1873,21872,1877,21876,0,7,4,54,792.1895,1.53,54,796.6895,3.5599976,0,0,2.20438101417508,4.5,1,"HBNW"
"10337047",9,0,1144953,2,3,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 2 ]",3184,23183,3159,23158,3,0,2,50,735.5199,2.51,50,741.3499,681.67,0,0,6.6343274383535,5.83000000000004,1,"HBNW"
"10004305",10,5,1107478,1,3,3,0,10,3,3,0,1,2,2,0,0,0,0,"[ 2,4,1 ]",2963,22962,3032,23031,5,0,4,66,972.5873,11.08,67,991.30725,23.460022,0,0,20.8928727213516,18.7199499999999,1,"HBNW"
"1806983",5,0,221909,1,3,1,0,5,5,5,0,0,0,2,0,0,0,0,"[ 1 ]",611,20610,607,20606,42,8,4,66,978.18243,1.44,66,981.6624,1.4000244,0,0,31.5865649621082,3.47997000000009,0,"NHB"
"3685483",2,0,416161,1,2,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 1 ]",1156,21155,1027,21026,1,0,1,45,674.2854,0.71,45,676.2554,35.54004,0,0,40.47774180677,1.97000000000003,1,"HBW"
"5886213",4,0,639858,1,3,1,1,4,1,0,1,0,0,1,0,0,0,0,"[ 1 ]",147,20146,146,20145,1,72,14,28,400.8536,1.07,28,422.2536,26.079987,0,0,14.8351268808064,21.4,0,"NHB"
"1366509",2,0,171945,1,1,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 1 ]",526,20525,526,20525,15,0,1,32,472.06613,0.36,32,473.01614,956.55,0,0,6.02640783361771,0.95001000000002,1,"HBW"
"7257881",11,0,785070,2,3,1,0,2,2,2,0,0,0,1,0,0,0,0,"[ 2 ]",2018,22017,2020,22019,61,8,17,17,236.00124,3.55,17,243.98123,3.699997,0,0,2.43759044241778,7.97999000000002,0,"NHB"
"4765919",4,2,532491,1,3,2,0,4,2,2,0,1,1,2,0,0,0,0,"[ 1,2,4,5,3,6 ]",1259,21258,1260,21259,5,9,3,74,1100.5588,1.09,74,1103.5889,4.1500244,0,0,4.05835760294585,3.03009999999995,0,"NHB"
"5891739",12,0,640429,2,2,1,0,5,5,5,0,0,0,2,0,0,0,0,"[ 2 ]",1764,21763,1659,21658,42,0,3,69,1016.43616,2.82,69,1022.6961,401.54004,0,0,36.6279611974975,6.25994000000003,1,"HBNW"
"1576754",6,0,195278,2,3,2,0,6,2,2,0,0,0,2,0,0,0,0,"[ 2 ]",585,20584,622,20621,9,0,1,69,1031.4211,1.9,69,1036.0712,399.16003,0,0,3.77638563267457,4.65010000000007,1,"HBNW"
"7563664",2,0,818407,1,1,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 1 ]",2363,22362,2364,22363,15,0,14,20,298.72467,0.51,20,308.92468,207.31,0,0,5.14639354802461,10.20001,1,"HBW"
"1469262",7,1,183679,2,3,3,0,7,1,1,0,1,2,1,0,0,0,0,"[ 3,2 ]",567,20566,558,20557,0,5,4,61,893.73517,2.28,61,900.09515,4.73999,0,0,4.39717501908354,6.35997999999995,1,"HBNW"
